id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,ocean,,,,,,,
203448030,a124df79-5131-437f-a35c-1e31628caca8,21-03-24 16:51,21-03-24,2024-03-21 14:51:00 UTC,Pretoria,4217431,jesscjworsley,Jess Worsley,2024-03-22 08:47:06 UTC,2025-02-07 11:03:33 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/203448030,https://inaturalist-open-data.s3.amazonaws.com/photos/359458593/medium.jpeg,,,,2,0,FALSE,,"City of Cape Town, ZA-WC, ZA",-34.20068058,18.45685041,50,,,,50,,open,FALSE,,,Zebra,Diplodus hottentotus,Zebra,Actinopterygii,445869,South Atlantic Ocean,,,,,,,
206994537,8a4a74ef-4c3f-4ce9-94b3-6dbde2f9d0c8,27-03-24 9:41,27-03-24,2024-03-27 07:41:00 UTC,Pretoria,2687989,robert_ulph,Robert Ulph,2024-04-13 17:36:27 UTC,2025-02-07 11:03:32 UTC,research,,https://www.inaturalist.org/observations/206994537,https://static.inaturalist.org/photos/366086287/medium.jpg,,,,1,0,FALSE,,"eThekwini, ZA-NL, ZA",-30.261803,30.827886,200,,,,200,,open,FALSE,,,Zebra Seabream,Diplodus hottentotus,Zebra,Actinopterygii,445869,Indian Ocean,,,,,,,
207006088,276191ef-2fdf-4035-a315-17c25ffbc037,28-03-24 10:26,28-03-24,2024-03-28 08:26:00 UTC,Pretoria,2687989,robert_ulph,Robert Ulph,2024-04-13 18:31:43 UTC,2025-02-07 11:03:31 UTC,research,,https://www.inaturalist.org/observations/207006088,https://static.inaturalist.org/photos/366106915/medium.jpg,,,,1,0,FALSE,,"eThekwini, ZA-NL, ZA",-30.259501,30.82796,,,,,,,open,FALSE,,,Zebra Seabream,Diplodus hottentotus,Zebra,Actinopterygii,445869,Indian Ocean,,,,,,,
209765056,48c40346-e38d-4b91-b9f6-5680f9ac75b2,2024-04-26 12:16:10+02:00,26-04-24,2024-04-26 10:16:10 UTC,Pretoria,4377133,sarahhanton,,2024-04-26 20:16:27 UTC,2025-02-07 11:03:18 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/209765056,https://inaturalist-open-data.s3.amazonaws.com/photos/371137185/medium.jpg,,,,1,0,FALSE,3,"Indian Ocean, EC, ZA",-33.69140333,26.67568333,4,,,,4,,open,FALSE,,,Zebra Seabream,Diplodus hottentotus,Zebra,Actinopterygii,445869,Indian Ocean,,,,,,,
210643727,9fe8422d-2135-4a0d-bb76-c48a5540e587,27-04-24 10:22,27-04-24,2024-04-27 08:22:00 UTC,Pretoria,3150286,galpinmd,,2024-04-28 05:29:48 UTC,2025-02-07 11:03:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/210643727,https://inaturalist-open-data.s3.amazonaws.com/photos/372554033/medium.jpg,,,CNC Apr '24,1,0,FALSE,,"Cacadu, ZA-EC, ZA",-33.68873939,26.67948613,249,,,,249,,open,FALSE,,,Zebra,Diplodus hottentotus,Zebra,Actinopterygii,445869,Indian Ocean,,,,,,,
211057635,135aeb0c-6d6c-4618-bfe6-96e6165f53e4,28-04-24 10:07,28-04-24,2024-04-28 08:07:00 UTC,Pretoria,746182,diveinn_capetown,carel van der Colff,2024-04-28 19:47:28 UTC,2025-02-07 11:03:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/211057635,https://inaturalist-open-data.s3.amazonaws.com/photos/373131070/medium.jpg,,,,1,0,FALSE,,South Africa simonstown longbeach,-34.18723355,18.42738349,43,,,,43,,open,FALSE,,,Zebra,Diplodus hottentotus,Zebra,Actinopterygii,445869,South Atlantic Ocean,,,,,,,
213454323,3984e0eb-9ff8-4b4d-a1f4-28fb89ee124c,26-04-24 12:30,26-04-24,2024-04-26 10:30:00 UTC,Pretoria,833117,craigpeter,Craig Peter,2024-05-04 17:07:23 UTC,2025-02-07 11:03:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/213454323,https://inaturalist-open-data.s3.amazonaws.com/photos/377231149/medium.jpeg,,marine,,2,0,FALSE,,"Dirt rd from Southwell down to the R72 and then to middle beach, Kenton, Eastern Cape, South Africa",-33.69176773,26.67415667,10,,,,10,,open,FALSE,,,Zebra,Diplodus hottentotus,Zebra,Actinopterygii,445869,Indian Ocean,,,,,,,
219185473,784d192c-f956-4676-834e-e2db1c5d72de,29-05-24 9:01,29-05-24,2024-05-29 07:01:00 UTC,Pretoria,488776,andrawaag,Andra Waagmeester,2024-05-29 20:28:14 UTC,2024-05-29 20:35:25 UTC,research,CC0,https://www.inaturalist.org/observations/219185473,https://inaturalist-open-data.s3.amazonaws.com/photos/387906894/medium.jpeg,,,,1,0,FALSE,,"eThekwini, ZA-NL, ZA",-30.2646229,30.81901956,1102,,,,1102,,open,FALSE,,,Zebra Seabream,Diplodus hottentotus,Zebra,Actinopterygii,445869,Indian Ocean,,,,,,,
219185499,81d96414-7ee5-45f9-8a28-2b1a273fc204,29-05-24 8:57,29-05-24,2024-05-29 06:57:00 UTC,Pretoria,488776,andrawaag,Andra Waagmeester,2024-05-29 20:28:22 UTC,2024-05-29 20:35:14 UTC,research,CC0,https://www.inaturalist.org/observations/219185499,https://inaturalist-open-data.s3.amazonaws.com/photos/387907024/medium.jpeg,,,,1,0,FALSE,,"eThekwini, ZA-NL, ZA",-30.2646229,30.81901956,1102,,,,1102,,open,FALSE,,,Zebra Seabream,Diplodus hottentotus,Zebra,Actinopterygii,445869,Indian Ocean,,,,,,,
219185503,ba7a59f4-350d-40b5-bcb2-26ed3a606b97,29-05-24 8:56,29-05-24,2024-05-29 06:56:00 UTC,Pretoria,488776,andrawaag,Andra Waagmeester,2024-05-29 20:28:24 UTC,2024-05-29 20:35:03 UTC,research,CC0,https://www.inaturalist.org/observations/219185503,https://inaturalist-open-data.s3.amazonaws.com/photos/387907076/medium.jpeg,,,,1,0,FALSE,,"eThekwini, ZA-NL, ZA",-30.2646229,30.81901956,1102,,,,1102,,open,FALSE,,,Zebra Seabream,Diplodus hottentotus,Zebra,Actinopterygii,445869,Indian Ocean,,,,,,,
219185586,5a98bb0e-168f-4ee3-a249-1f0e6aff111d,29-05-24 8:53,29-05-24,2024-05-29 06:53:00 UTC,Pretoria,488776,andrawaag,Andra Waagmeester,2024-05-29 20:28:44 UTC,2024-05-29 20:34:53 UTC,research,CC0,https://www.inaturalist.org/observations/219185586,https://inaturalist-open-data.s3.amazonaws.com/photos/387907319/medium.jpeg,,,,1,0,FALSE,,"eThekwini, ZA-NL, ZA",-30.2646229,30.81901956,1102,,,,1102,,open,FALSE,,,Zebra Seabream,Diplodus hottentotus,Zebra,Actinopterygii,445869,Indian Ocean,,,,,,,
219185795,75ddd3b3-b8e2-487b-8438-cec2c112c5b2,29-05-24 8:30,29-05-24,2024-05-29 06:30:00 UTC,Pretoria,488776,andrawaag,Andra Waagmeester,2024-05-29 20:29:37 UTC,2024-05-29 20:33:07 UTC,research,CC0,https://www.inaturalist.org/observations/219185795,https://inaturalist-open-data.s3.amazonaws.com/photos/387908716/medium.jpeg,,,,1,0,FALSE,,"eThekwini, ZA-NL, ZA",-30.2646229,30.81901956,1102,,,,1102,,open,FALSE,,,Zebra Seabream,Diplodus hottentotus,Zebra,Actinopterygii,445869,Indian Ocean,,,,,,,
219185839,d1499fe4-19ec-4e8c-b3fb-4b8c313485e2,29-05-24 8:22,29-05-24,2024-05-29 06:22:00 UTC,Pretoria,488776,andrawaag,Andra Waagmeester,2024-05-29 20:29:46 UTC,2024-05-29 20:32:24 UTC,research,CC0,https://www.inaturalist.org/observations/219185839,https://inaturalist-open-data.s3.amazonaws.com/photos/387909300/medium.jpeg,,,,1,0,FALSE,,"eThekwini, ZA-NL, ZA",-30.2646229,30.81901956,1102,,,,1102,,open,FALSE,,,Zebra Seabream,Diplodus hottentotus,Zebra,Actinopterygii,445869,Indian Ocean,,,,,,,
219185871,887a3efa-88e5-45fd-ab50-c955fcd18c31,29-05-24 8:15,29-05-24,2024-05-29 06:15:00 UTC,Pretoria,488776,andrawaag,Andra Waagmeester,2024-05-29 20:29:50 UTC,2024-05-29 20:32:07 UTC,research,CC0,https://www.inaturalist.org/observations/219185871,https://inaturalist-open-data.s3.amazonaws.com/photos/387909499/medium.jpeg,,,,1,0,FALSE,,"eThekwini, ZA-NL, ZA",-30.26143758,30.81679438,1597,,,,1597,,open,FALSE,,,Zebra Seabream,Diplodus hottentotus,Zebra,Actinopterygii,445869,Indian Ocean,,,,,,,
219309660,46bd8b3b-18be-4e0e-b71d-28bdaf92a941,29-05-24 14:27,29-05-24,2024-05-29 12:27:00 UTC,Pretoria,4217431,jesscjworsley,Jess Worsley,2024-05-30 12:55:20 UTC,2025-02-07 11:03:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/219309660,https://inaturalist-open-data.s3.amazonaws.com/photos/388169146/medium.jpeg,,,,1,0,FALSE,,"City of Cape Town, ZA-WC, ZA",-34.20134369,18.45674049,100,,,,100,,open,FALSE,,,Zebra,Diplodus hottentotus,Zebra,Actinopterygii,445869,South Atlantic Ocean,,,,,,,
221763229,9c0f74bd-646e-4756-9dbe-7adc5707e0a3,09-06-24 10:58,09-06-24,2024-06-09 08:58:00 UTC,Pretoria,4530011,russellbriantate,Russell Tate,2024-06-10 07:08:30 UTC,2024-08-19 08:56:29 UTC,research,,https://www.inaturalist.org/observations/221763229,https://static.inaturalist.org/photos/392757303/medium.jpg,,,,2,0,FALSE,,"Kenton-on-Sea, 6191, South Africa",-33.69551464,26.665863,,,,,,,open,FALSE,,,Zebra Seabream,Diplodus hottentotus,Zebra,Actinopterygii,445869,Indian Ocean,,,,,,,
223806079,e17b56fe-f483-4777-bdbc-3c0d339045ef,16-06-24 20:26,16-06-24,2024-06-16 18:26:00 UTC,Pretoria,2498450,surfinbird,Garth Aiston,2024-06-19 18:31:26 UTC,2024-12-31 05:05:28 UTC,research,CC0,https://www.inaturalist.org/observations/223806079,https://static.inaturalist.org/photos/396595948/medium.jpg,,,,3,0,FALSE,,"Ugu, ZA-NL, ZA",-30.49735011,30.63274044,2,,,,2,,open,FALSE,,,Zebra Seabream,Diplodus hottentotus,Zebra,Actinopterygii,445869,Indian Ocean,,,,,,,
223965379,8031c477-865f-4487-9feb-83c68cde2d68,11-06-24,11-06-24,,Pretoria,738093,caperadd,Cape RADD,2024-06-20 13:08:59 UTC,2024-08-19 08:47:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/223965379,https://inaturalist-open-data.s3.amazonaws.com/photos/396878055/medium.jpeg,,,,2,0,FALSE,,"City of Cape Town, ZA-WC, ZA",-34.20803528,18.46229603,91,,,,91,,open,FALSE,,,Zebra Seabream,Diplodus hottentotus,Zebra,Actinopterygii,445869,South Atlantic Ocean,,,,,,,
227975235,6c0ab73c-56e0-4071-98f0-2a54fb17ee62,07-07-24 9:47,07-07-24,2024-07-07 07:47:00 UTC,Pretoria,2572233,m_d,Mahomed Desai,2024-07-08 08:32:45 UTC,2024-07-08 18:07:55 UTC,research,CC-BY,https://www.inaturalist.org/observations/227975235,https://inaturalist-open-data.s3.amazonaws.com/photos/404490201/medium.jpeg,,,,1,0,FALSE,,"Park Rynie, 4182, South Africa",-30.3097,30.74549833,10,,,,10,,open,FALSE,,,Zebra Seabream,Diplodus hottentotus,Zebra,Actinopterygii,445869,Indian Ocean,,,,,,,
230793313,00793cd7-67ce-4855-be03-d66feab03b07,13-03-20 14:48,13-03-20,2020-03-13 12:48:00 UTC,Pretoria,8134632,jeanelz,,2024-07-21 17:17:41 UTC,2024-11-26 11:50:03 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/230793313,https://inaturalist-open-data.s3.amazonaws.com/photos/409825752/medium.jpg,,,,1,0,FALSE,,"Knysna, 6570, South Africa",-34.04724403,23.0003737,1,,,,1,,open,FALSE,,,Zebra,Diplodus hottentotus,Zebra,Actinopterygii,445869,Indian Ocean,,,,,,,
247418002,1a034687-e0ec-4c6b-a834-1b5f3f33da90,11-10-24 4:32,11-10-24,2024-10-11 02:32:00 UTC,Pretoria,746178,seastung,Georgina Jones,2024-10-15 03:08:12 UTC,2025-02-07 11:03:12 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/247418002,https://inaturalist-open-data.s3.amazonaws.com/photos/441886459/medium.jpg,,,,1,0,FALSE,,"north east pinnacle Aliwal Shoal, South Africa",-30.25,30.8166667,198,,,,198,,open,FALSE,,,Zebra Seabream,Diplodus hottentotus,Zebra,Actinopterygii,445869,Indian Ocean,,,,,,,
248932611,c52e79b6-81cb-4e49-9c86-35f6a155b366,24-10-24 10:16,24-10-24,2024-10-24 08:16:00 UTC,Pretoria,778803,eyes4earth,@eyes4earth (M Zylstra),2024-10-24 20:43:15 UTC,2025-02-07 11:03:12 UTC,research,,https://www.inaturalist.org/observations/248932611,https://static.inaturalist.org/photos/444890660/medium.jpeg,,,,0,0,FALSE,,"Garden Route District Municipality, South Africa",-34.03686837,23.38130954,8,,,,8,,open,FALSE,,,Zebra,Diplodus hottentotus,Zebra,Actinopterygii,445869,Indian Ocean,,,,,,,
251431015,28a43bbb-5773-4860-80d9-2c905fc231c0,12-11-24 12:17,12-11-24,2024-11-12 10:17:00 UTC,Pretoria,761902,bdhimes,bdhimes,2024-11-12 12:22:25 UTC,2025-02-07 11:03:06 UTC,research,CC0,https://www.inaturalist.org/observations/251431015,https://inaturalist-open-data.s3.amazonaws.com/photos/449885664/medium.jpeg,,,,0,0,FALSE,,"Windmill Beach, South Africa",-34.20104899,18.45696471,41,,,,41,,open,FALSE,,,Zebra Seabream,Diplodus hottentotus,Zebra,Actinopterygii,445869,South Atlantic Ocean,,,,,,,
251431016,d8a358a0-d899-4d59-91a1-9f06809b5b71,12-11-24 12:17,12-11-24,2024-11-12 10:17:00 UTC,Pretoria,761902,bdhimes,bdhimes,2024-11-12 12:22:26 UTC,2025-02-07 11:02:58 UTC,research,CC0,https://www.inaturalist.org/observations/251431016,https://inaturalist-open-data.s3.amazonaws.com/photos/449885667/medium.jpeg,,,,0,0,FALSE,,"Windmill Beach, South Africa",-34.20104899,18.45696471,41,,,,41,,open,FALSE,,,Zebra Seabream,Diplodus hottentotus,Zebra,Actinopterygii,445869,South Atlantic Ocean,,,,,,,
252846053,6b769429-7619-4ed3-9483-54c41e497751,2024-11-23 16:14:01+02:00,23-11-24,2024-11-23 14:14:01 UTC,Pretoria,6694275,bruwer,Helen Bruwer,2024-11-24 08:34:09 UTC,2025-01-18 20:59:48 UTC,research,,https://www.inaturalist.org/observations/252846053,https://static.inaturalist.org/photos/452668597/medium.jpeg,,,,1,0,FALSE,3,"Ndlambe, Port Alfred, Eastern Cape, ZA",-33.563,26.84716667,3,,,,3,,open,FALSE,,,Zebra,Diplodus hottentotus,Zebra,Actinopterygii,445869,Indian Ocean,,,,,,,
253390357,a5f4d111-e6b3-433e-bd8d-5ea263462411,28-11-24 12:28,28-11-24,2024-11-28 10:28:16 UTC,Pretoria,7316,brenton,Brenton,2024-11-28 11:23:28 UTC,2025-02-07 11:02:42 UTC,research,CC-BY,https://www.inaturalist.org/observations/253390357,https://inaturalist-open-data.s3.amazonaws.com/photos/453696691/medium.jpeg,,,,0,0,FALSE,2,"Eden, ZA-WC, ZA",-34.39733483,20.82362918,4,,,,4,,open,FALSE,,,Zebra,Diplodus hottentotus,Zebra,Actinopterygii,445869,Indian Ocean,,,,,,,
254655181,bc9f383a-6cb5-4e1e-9779-babfdea0048a,08-12-24 14:50,08-12-24,2024-12-08 12:50:00 UTC,Pretoria,778803,eyes4earth,@eyes4earth (M Zylstra),2024-12-09 20:47:42 UTC,2025-01-28 14:34:25 UTC,research,,https://www.inaturalist.org/observations/254655181,https://static.inaturalist.org/photos/456175787/medium.jpeg,,,,0,0,FALSE,,"Garden Route District Municipality, South Africa",-34.00264021,23.47165908,2,,,,2,,open,FALSE,,,Zebra,Diplodus hottentotus,Zebra,Actinopterygii,445869,Indian Ocean,,,,,,,
255149238,330d9b83-6659-46c6-9877-5f90ab5ee9f9,11-12-24 11:15,11-12-24,2024-12-11 09:15:00 UTC,Pretoria,3962406,aspearton,,2024-12-15 05:32:04 UTC,2025-01-28 14:32:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/255149238,https://inaturalist-open-data.s3.amazonaws.com/photos/457182352/medium.jpg,,,,1,0,FALSE,,"eThekwini, ZA-NL, ZA",-30.24373258,30.8270873,4,,,,4,,open,FALSE,,,Zebra Seabream,Diplodus hottentotus,Zebra,Actinopterygii,445869,Indian Ocean,,,,,,,
256487124,abe37d1c-d9f5-4dd7-85c7-2cfe459fc2e8,21-01-24 10:33,21-01-24,2024-01-21 08:33:00 UTC,Pretoria,3065426,agellis,Allan Ellis,2024-12-28 10:39:23 UTC,2024-12-28 10:39:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/256487124,https://inaturalist-open-data.s3.amazonaws.com/photos/459877109/medium.jpeg,,,,0,0,FALSE,,"City of Cape Town, ZA-WC, ZA",-34.2670194,18.46719548,31,,,,31,,open,FALSE,,,Zebra Seabream,Diplodus hottentotus,Zebra,Actinopterygii,445869,South Atlantic Ocean,,,,,,,
257943045,79841b7f-102b-45d3-b771-45f403d5eba8,24-12-24 13:21,24-12-24,2024-12-24 11:21:00 UTC,Pretoria,2534793,peterswart,Peter Swart,2025-01-09 18:50:47 UTC,2025-01-14 17:54:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/257943045,https://inaturalist-open-data.s3.amazonaws.com/photos/462744637/medium.jpeg,,"Fish, Naturesvalley, Sinker Bay, zebra",,1,0,FALSE,,"Sinker Bay, Naturesvalley, South Africa",-33.98790614,23.5478072,30,,,,30,,open,FALSE,,,Zebra,Diplodus hottentotus,Zebra,Actinopterygii,445869,Indian Ocean,,,,,,,
257945948,f30032e4-f36c-4071-be49-ef16d23437e1,25-12-24 14:29,25-12-24,2024-12-25 12:29:00 UTC,Pretoria,2534793,peterswart,Peter Swart,2025-01-09 19:32:03 UTC,2025-01-14 17:53:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/257945948,https://inaturalist-open-data.s3.amazonaws.com/photos/462751027/medium.jpeg,,"Naturesvalley, Sinker Bay, Fish",,0,0,FALSE,,"Sinker Bay, Naturesvalley, South Africa",-33.98790614,23.5478072,30,,,,30,,open,FALSE,,,Zebra,Diplodus hottentotus,Zebra,Actinopterygii,445869,Indian Ocean,,,,,,,
257946193,03e06b39-1d6f-48d2-bdae-4b765ea18a3b,25-12-24 14:38,25-12-24,2024-12-25 12:38:00 UTC,Pretoria,2534793,peterswart,Peter Swart,2025-01-09 19:35:15 UTC,2025-01-14 17:53:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/257946193,https://inaturalist-open-data.s3.amazonaws.com/photos/462751728/medium.jpeg,,,,0,0,FALSE,,"Sinker Bay, Naturesvalley, South Africa",-33.98790614,23.5478072,30,,,,30,,open,FALSE,,,Zebra,Diplodus hottentotus,Zebra,Actinopterygii,445869,Indian Ocean,,,,,,,
257946239,1f8745b1-fead-4b8a-a7c4-093753b45c17,25-12-24 14:41,25-12-24,2024-12-25 12:41:00 UTC,Pretoria,2534793,peterswart,Peter Swart,2025-01-09 19:36:06 UTC,2025-01-14 17:53:12 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/257946239,https://inaturalist-open-data.s3.amazonaws.com/photos/462751881/medium.jpeg,,,,0,0,FALSE,,"Sinker Bay, Naturesvalley, South Africa",-33.98790614,23.5478072,30,,,,30,,open,FALSE,,,Zebra,Diplodus hottentotus,Zebra,Actinopterygii,445869,Indian Ocean,,,,,,,
258489567,fa6b907b-b214-4247-8d9f-4d614c9a12e7,27-12-24 10:55,27-12-24,2024-12-27 08:55:00 UTC,Pretoria,2534793,peterswart,Peter Swart,2025-01-14 19:35:15 UTC,2025-01-14 19:53:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/258489567,https://inaturalist-open-data.s3.amazonaws.com/photos/463786467/medium.jpg,,,,1,0,FALSE,,"Sinker Bay, Naturesvalley, South Africa",-33.98790614,23.5478072,30,,,,30,,open,FALSE,,,Zebra,Diplodus hottentotus,Zebra,Actinopterygii,445869,Indian Ocean,,,,,,,
258820988,28db8c92-8544-4a39-9a26-21d33d2c52fd,18-01-25 10:13,18-01-25,2025-01-18 08:13:36 UTC,Pretoria,5259561,d3d,Dan Mendelowitz,2025-01-18 10:32:10 UTC,2025-01-18 20:51:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/258820988,https://inaturalist-open-data.s3.amazonaws.com/photos/464465290/medium.jpeg,,,,1,0,FALSE,2,"Gqeberha, 6011, South Africa",-34.04138889,25.54055556,,,,,,,open,FALSE,gps,gps,Zebra,Diplodus hottentotus,Zebra,Actinopterygii,445869,Indian Ocean,,,,,,,
258947745,da8e1f2b-0dd8-4a7c-aa7e-aca0c4b23dbb,19-01-25 11:52,19-01-25,2025-01-19 09:52:24 UTC,Pretoria,5259561,d3d,Dan Mendelowitz,2025-01-19 14:33:12 UTC,2025-01-28 14:17:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/258947745,https://inaturalist-open-data.s3.amazonaws.com/photos/464721162/medium.jpeg,,,,1,0,FALSE,2,"Gqeberha, 6011, South Africa",-34.04111111,25.54,,,,,,,open,FALSE,gps,gps,Zebra,Diplodus hottentotus,Zebra,Actinopterygii,445869,Indian Ocean,,,,,,,
259217344,8d35dc6d-b81a-4f5c-b5d0-f1952fec6ed0,21-01-25 15:14,21-01-25,2025-01-21 13:14:23 UTC,Pretoria,552380,henrydelange,Henry de Lange,2025-01-22 04:46:06 UTC,2025-01-28 14:17:03 UTC,research,CC-BY,https://www.inaturalist.org/observations/259217344,https://inaturalist-open-data.s3.amazonaws.com/photos/465271010/medium.jpg,,,,1,0,FALSE,179,"Cacadu, ZA-EC, ZA",-33.67947869,26.65593195,5,,,,5,,open,FALSE,,,Zebra Seabream,Diplodus hottentotus,Zebra,Actinopterygii,445869,Indian Ocean,,,,,,,
259949786,61f1e05d-86ca-4aa5-b0b6-88edb281a68e,24-01-25 18:12,24-01-25,2025-01-24 16:12:48 UTC,Pretoria,552380,henrydelange,Henry de Lange,2025-01-29 10:34:31 UTC,2025-02-07 11:02:33 UTC,research,CC-BY,https://www.inaturalist.org/observations/259949786,https://inaturalist-open-data.s3.amazonaws.com/photos/466736615/medium.jpg,,,,1,0,FALSE,179,"Cacadu, ZA-EC, ZA",-33.69542937,26.66578639,10,,,,10,,open,FALSE,,,Zebra Seabream,Diplodus hottentotus,Zebra,Actinopterygii,445869,Indian Ocean,,,,,,,
259949920,e120f27e-f55c-4723-a2ac-ee8b2ad01db4,24-01-25 18:13,24-01-25,2025-01-24 16:13:41 UTC,Pretoria,552380,henrydelange,Henry de Lange,2025-01-29 10:37:05 UTC,2025-02-07 11:02:32 UTC,research,CC-BY,https://www.inaturalist.org/observations/259949920,https://inaturalist-open-data.s3.amazonaws.com/photos/466736936/medium.jpg,,,,1,0,FALSE,179,"Cacadu, ZA-EC, ZA",-33.69542937,26.66578639,10,,,,10,,open,FALSE,,,Zebra Seabream,Diplodus hottentotus,Zebra,Actinopterygii,445869,Indian Ocean,,,,,,,
260274455,71ca5f0c-8c7e-49e9-987b-106e818e6911,18-01-25 13:10,18-01-25,2025-01-18 11:10:00 UTC,Pretoria,3381298,jandrevanzyl,Jandre Van Zyl,2025-02-01 16:38:42 UTC,2025-02-07 11:02:31 UTC,research,,https://www.inaturalist.org/observations/260274455,https://static.inaturalist.org/photos/467373015/medium.jpg,,,,1,0,FALSE,,"Nkundwini, South Africa",-27.33266152,32.75239228,15,,,,15,,open,FALSE,,,Zebra,Diplodus hottentotus,Zebra,Actinopterygii,445869,Indian Ocean,,,,,,,
260364506,25b4b169-1684-4365-87d9-5a8071b4a320,21-01-25 14:47,21-01-25,2025-01-21 12:47:00 UTC,Pretoria,3381298,jandrevanzyl,Jandre Van Zyl,2025-02-02 10:41:53 UTC,2025-02-02 10:45:17 UTC,research,,https://www.inaturalist.org/observations/260364506,https://static.inaturalist.org/photos/467561733/medium.jpg,,,,0,0,FALSE,,"Nkundwini, South Africa",-27.33228929,32.75237724,31,,,,31,,open,FALSE,,,Zebra,Diplodus hottentotus,Zebra,Actinopterygii,445869,Indian Ocean,,,,,,,
260590238,16ffab6e-de34-4080-9045-ebaccff55d61,15-05-11 16:03,15-05-11,2011-05-15 14:03:00 UTC,Pretoria,4766419,regray,Ryan E. Gray,2025-02-04 10:08:51 UTC,2025-02-04 10:45:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/260590238,https://inaturalist-open-data.s3.amazonaws.com/photos/468009427/medium.jpeg,,,,0,0,FALSE,,"eThekwini, ZA-NL, ZA",-30.25077063,30.81687122,31,,,,31,,open,FALSE,,,Zebra Seabream,Diplodus hottentotus,Zebra,Actinopterygii,445869,Indian Ocean,,,,,,,
261011701,7cfcf520-430d-455e-9ece-15930f19aa90,05-02-25 16:11,05-02-25,2025-02-05 14:11:43 UTC,Pretoria,552380,henrydelange,Henry de Lange,2025-02-08 16:38:35 UTC,2025-02-08 20:43:47 UTC,research,CC-BY,https://www.inaturalist.org/observations/261011701,https://inaturalist-open-data.s3.amazonaws.com/photos/468839719/medium.jpg,,,,0,0,FALSE,179,"Cacadu, ZA-EC, ZA",-33.69086787,26.67435336,10,,,,10,,open,FALSE,,,Zebra Seabream,Diplodus hottentotus,Zebra,Actinopterygii,445869,Indian Ocean,,,,,,,
261012410,567cc444-e3df-4b41-9821-feeda0962947,05-02-25 16:37,05-02-25,2025-02-05 14:37:04 UTC,Pretoria,552380,henrydelange,Henry de Lange,2025-02-08 16:45:53 UTC,2025-02-08 20:43:09 UTC,research,CC-BY,https://www.inaturalist.org/observations/261012410,https://inaturalist-open-data.s3.amazonaws.com/photos/468841032/medium.jpg,,,,0,0,FALSE,179,"Cacadu, ZA-EC, ZA",-33.69021621,26.67537797,10,,,,10,,open,FALSE,,,Zebra Seabream,Diplodus hottentotus,Zebra,Actinopterygii,445869,Indian Ocean,,,,,,,
261012464,10247938-16b9-43a0-bc2e-8d5c59f9de29,05-02-25 16:40,05-02-25,2025-02-05 14:40:03 UTC,Pretoria,552380,henrydelange,Henry de Lange,2025-02-08 16:46:30 UTC,2025-02-08 20:42:59 UTC,research,CC-BY,https://www.inaturalist.org/observations/261012464,https://inaturalist-open-data.s3.amazonaws.com/photos/468841221/medium.jpg,,,,0,0,FALSE,179,"Cacadu, ZA-EC, ZA",-33.68997518,26.67560327,10,,,,10,,open,FALSE,,,Zebra Seabream,Diplodus hottentotus,Zebra,Actinopterygii,445869,Indian Ocean,,,,,,,
261013398,84e020ae-2e30-4a7b-9698-85f04e183d22,06-02-25 16:44,06-02-25,2025-02-06 14:44:07 UTC,Pretoria,552380,henrydelange,Henry de Lange,2025-02-08 16:56:01 UTC,2025-02-08 20:40:42 UTC,research,CC-BY,https://www.inaturalist.org/observations/261013398,https://inaturalist-open-data.s3.amazonaws.com/photos/468843453/medium.jpg,,,,0,0,FALSE,179,"Cacadu, ZA-EC, ZA",-33.69095937,26.67434532,10,,,,10,,open,FALSE,,,Zebra Seabream,Diplodus hottentotus,Zebra,Actinopterygii,445869,Indian Ocean,,,,,,,
